"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b70ad8cc86c66a89e15b4","284.82","82","heavy intensity rain","5814616","Rain","289.26","-122.66","None","None","1016","stations","45.64","1465610111","3.08","92","Vancouver","287.27","US","502","212","10n","1465704011"
"575b7eb88cc86c66dbf2bb7b","284.26","73","light rain","5814616","Rain","288.71","-122.66","None","2.125","1017","cmc stations","45.64","1465613714","1.51","92","Vancouver","286.69","US","500","208.001","10n","1465704012"
"575b8cc88cc86c671dc42917","282.59","81","light rain","5814616","Rain","287.04","-122.66","None","2.125","1018","cmc stations","45.64","1465617574","1.51","92","Vancouver","285.36","US","500","208.001","10n","1465704014"
"575b9ad88cc86c6758cea026","282.04","80","light rain","5814616","Rain","285.93","-122.66","None","1.74","1018","cmc stations","45.64","1465620620","1.41","92","Vancouver","284.72","US","500","214","10n","1465704015"
"575ba8e98cc86c679182892c","282.04","81","light rain","5814616","Rain","285.93","-122.66","None","1.74","1019","cmc stations","45.64","1465624224","1.41","92","Vancouver","284.63","US","500","214","10n","1465704016"
"575bb6f88cc86c687bc28127","283.71","82","light rain","5814616","Rain","286.48","-122.66","None","None","1019","stations","45.64","1465628071","1.41","92","Vancouver","285.18","US","500","214","10n","1465704018"
"575bc5088cc86c693bd4153b","282.04","87","light rain","5814616","Rain","285.37","-122.66","None","None","1019","cmc stations","45.64","1465631926","0.51","80","Vancouver","284.13","US","500","249","10n","1465704019"
"575bd3188cc86c6b9eaccfa3","282.04","90","light rain","5814616","Rain","285.37","-122.66","None","1.05","1020","cmc stations","45.64","1465634972","0.51","80","Vancouver","283.81","US","500","244","10n","1465704020"
"575be1298cc86c6be1d9884e","281.48","93","light rain","5814616","Rain","284.82","-122.66","None","1.05","1020","cmc stations","45.64","1465638637","1.77","80","Vancouver","283.48","US","500","222.522","10n","1465704022"
"575bef3a8cc86c6c26cfee0c","280.37","99","light rain","5814616","Rain","284.82","-122.66","None","0.2225","1021","cmc stations","45.64","1465642768","1.69","88","Vancouver","282.6","US","500","234.5","10n","1465704023"
"575bfd488cc86c6c65a87284","279.82","99","light rain","5814616","Rain","284.82","-122.66","None","0.2225","1021","cmc stations","45.64","1465646144","1.69","88","Vancouver","282.7","US","500","234.5","10n","1465704024"
"575c0b588cc86c6c9c332a7b","279.26","99","light rain","5814616","Rain","285.93","-122.66","None","0.52","1022","stations","45.64","1465649748","1.75","56","Vancouver","282.95","US","500","216.501","10d","1465704026"
"575c27788cc86c6d15fbb04f","282.59","82","light rain","5814616","Rain","288.71","-122.66","None","0.13","1022","stations","45.64","1465656654","1.43","88","Vancouver","285.1","US","500","221.006","10d","1465704028"
"575c35898cc86c6d66c9ac87","283.71","79","light rain","5814616","Rain","289.26","-122.66","None","0.145","1023","stations","45.64","1465660258","1.46","88","Vancouver","286.2","US","500","247.505","10d","1465704029"
"575c43a88cc86c6d9dc98cdf","285.37","65","broken clouds","5814616","Clouds","291.48","-122.66","None","0.035","1023","stations","45.64","1465664349","1.41","76","Vancouver","287.89","US","803","260.501","04d","1465704031"
"575c51a98cc86c6de39d4080","286.48","63","light rain","5814616","Rain","292.04","-122.66","None","None","1023","stations","45.64","1465667765","1.41","76","Vancouver","288.8","US","500","260.501","10d","1465704032"
"575c5fb98cc86c6e1cd07e52","287.59","59","broken clouds","5814616","Clouds","293.15","-122.66","None","0.035","1023","stations","45.64","1465671528","1.41","76","Vancouver","289.83","US","803","260.501","04d","1465704033"
"575c6dc98cc86c6e572649d1","286.48","60","moderate rain","5814616","Rain","290.93","-122.66","None","None","1024","cmc stations","45.64","1465674527","1.37","56","Vancouver","289.25","US","501","304.001","10d","1465704035"
"575c7bd88cc86c6e92ba1eed","285.93","47","light rain","5814616","Rain","292.04","-122.66","None","None","1023","stations","45.64","1465678275","0.51","56","Vancouver","289.8","US","500","267","10d","1465704036"
"575c89e88cc86c6ed3b8cc49","287.59","57","broken clouds","5814616","Clouds","293.15","-122.66","None","0.005","1023","cmc stations","45.64","1465681878","1.54","56","Vancouver","290.15","US","803","262","04d","1465704037"
"575c97f98cc86c6f0e926af2","287.04","50","overcast clouds","5814616","Clouds","292.04","-122.66","None","0.01","1023","cmc stations","45.64","1465685482","1.61","88","Vancouver","290.25","US","804","317.503","04d","1465704038"
"575ca6088cc86c6f470529fa","289.26","76","overcast clouds","5814616","Clouds","294.82","-122.66","None","0.01","1023","cmc stations","45.64","1465689385","0.51","88","Vancouver","291.94","US","804","272","04d","1465704040"
"575cb4198cc86c6f8f8233cd","288.71","76","overcast clouds","5814616","Clouds","293.71","-122.66","None","0.01","1023","cmc stations","45.64","1465693092","1.03","88","Vancouver","291.67","US","804","23","04n","1465790441"
"575cc2288cc86c6fc80bc213","288.15","64","broken clouds","5814616","Clouds","292.04","-122.66","None","0.01","1024","stations","45.64","1465696796","1.03","80","Vancouver","290.72","US","803","283","04n","1465790442"
"575cd0398cc86c7008687bda","287.04","74","broken clouds","5814616","Clouds","292.04","-122.66","None","0.01","1023","cmc stations","45.64","1465699823","0.51","80","Vancouver","289.82","US","803","14","04n","1465790443"
"575cde488cc86c703db342d9","286.48","74","broken clouds","5814616","Clouds","289.82","-122.66","None","0.01","1023","stations","45.64","1465703499","1.43","80","Vancouver","288.59","US","803","319.504","04n","1465790445"
"575cec598cc86c7078860d64","284.82","82","few clouds","5814616","Clouds","288.71","-122.66","None","0.005","1024","cmc stations","45.64","1465707102","1.24","12","Vancouver","286.4","US","801","324","02n","1465790446"
"575cfa688cc86c70b87171f1","283.15","82","few clouds","5814616","Clouds","285.37","-122.66","None","0.005","1024","cmc stations","45.64","1465711006","0.51","12","Vancouver","284.39","US","801","301","02n","1465790447"
"575d08788cc86c7168607aa5","282.59","82","few clouds","5814616","Clouds","285.93","-122.66","None","0.005","1024","cmc stations","45.64","1465714691","1.24","12","Vancouver","283.95","US","801","324","02n","1465790448"
"575d168b8cc86c7209557932","282.04","95","clear sky","5814616","Clear","286.48","-122.66","None","0.005","1024","stations","45.64","1465717912","1.23","0","Vancouver","283.62","US","800","346.009","01n","1465790450"
"575d24988cc86c72449aec92","281.48","95","clear sky","5814616","Clear","285.93","-122.66","None","0.005","1024","stations","45.64","1465721516","0.51","0","Vancouver","283.28","US","800","282","01n","1465790451"
"575d32a98cc86c729e94775a","280.37","95","clear sky","5814616","Clear","283.15","-122.66","None","0.005","1023","cmc stations","45.64","1465725119","1.23","0","Vancouver","281.92","US","800","346.009","01n","1465790452"
"575d40b88cc86c72d5184c93","279.82","99","clear sky","5814616","Clear","282.59","-122.66","None","None","1023","cmc stations","45.64","1465729023","0.59","8","Vancouver","281.47","US","800","15.0007","02n","1465790453"
"575d4ec88cc86c731844ee55","279.26","99","clear sky","5814616","Clear","282.04","-122.66","None","None","1022","cmc stations","45.64","1465732128","0.59","8","Vancouver","280.81","US","800","15.0007","02n","1465790454"
"575d5cd88cc86c736a74d2c2","279.26","99","clear sky","5814616","Clear","281.48","-122.66","None","None","1023","cmc stations","45.64","1465735929","0.59","8","Vancouver","280.36","US","800","15.0007","02d","1465790456"
"575d6ae98cc86c739e202feb","279.82","98","clear sky","5814616","Clear","284.82","-122.66","None","None","1024","stations","45.64","1465739533","0.51","8","Vancouver","281.92","US","800","111.5","02d","1465790457"
"575b46738cc86c65da58c709","284.26","51","moderate rain","5746545","Rain","293.71","-122.68","None","None","1011","cmc stations","45.52","1465599013","1.03","92","Portland","287.58","US","501","259","10d","1465617583"
