"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b62978cc86c666d09fe8f","295.93","26","clear sky","5389489","Clear","301.48","-121.49","None","None","1010","stations","38.58","1465606428","4.36","0","Sacramento","298.75","US","800","242.501","01n","1465702239"
"575b70a78cc86c66a89e15a7","295.37","31","clear sky","5389489","Clear","300.37","-121.49","None","None","1010","stations","38.58","1465610060","2.86","0","Sacramento","297.6","US","800","239.501","01n","1465702240"
"575b7eb68cc86c66dbf2bb6e","297.04","38","clear sky","5389489","Clear","297.59","-121.49","None","None","1010","cmc stations","38.58","1465613745","2.86","0","Sacramento","297.2","US","800","239.501","01n","1465702241"
"575b8cc68cc86c671dc4290a","293.15","43","clear sky","5389489","Clear","295.37","-121.49","None","None","1010","cmc stations","38.58","1465617382","2.86","0","Sacramento","294.44","US","800","239.501","01n","1465702243"
"575b9ad68cc86c6758cea019","290.93","48","clear sky","5389489","Clear","293.71","-121.49","None","None","1010","cmc stations","38.58","1465620982","3.66","0","Sacramento","292.65","US","800","233","01n","1465702244"
"575ba8e68cc86c679182891f","289.82","51","clear sky","5389489","Clear","292.59","-121.49","None","None","1011","cmc stations","38.58","1465624265","3.66","0","Sacramento","291.55","US","800","233","01n","1465702245"
"575bb6f58cc86c687bc2811a","288.15","55","clear sky","5389489","Clear","290.93","-121.49","None","None","1011","cmc stations","38.58","1465627886","3.66","0","Sacramento","290.03","US","800","233","01n","1465702246"
"575bc5068cc86c693bd4152e","287.04","60","clear sky","5389489","Clear","290.37","-121.49","None","None","1011","cmc stations","38.58","1465631615","1.22","0","Sacramento","288.98","US","800","165.522","01n","1465702247"
"575bd3168cc86c6b9eaccf96","285.93","68","clear sky","5389489","Clear","289.26","-121.49","None","None","1010","cmc stations","38.58","1465635383","1.22","0","Sacramento","287.87","US","800","165.522","01n","1465702248"
"575be1268cc86c6be1d98841","285.93","69","clear sky","5389489","Clear","287.59","-121.49","None","None","1010","cmc stations","38.58","1465639004","1.22","0","Sacramento","287.05","US","800","165.522","01n","1465702249"
"575bef378cc86c6c26cfedff","285.37","72","clear sky","5389489","Clear","287.59","-121.49","None","None","1010","cmc stations","38.58","1465642582","1.02","8","Sacramento","286.55","US","800","189","02n","1465702250"
"575bfd468cc86c6c65a87277","284.82","75","clear sky","5389489","Clear","286.48","-121.49","None","None","1011","cmc stations","38.58","1465646010","1.02","8","Sacramento","285.79","US","800","189","02n","1465702251"
"575c0b568cc86c6c9c332a6e","284.82","77","clear sky","5389489","Clear","286.48","-121.49","None","None","1011","cmc stations","38.58","1465649783","1.02","8","Sacramento","285.79","US","800","189","02d","1465702253"
"575c19678cc86c6cde4302eb","285.93","82","few clouds","5389489","Clouds","287.04","-121.49","None","None","1011","cmc stations","38.58","1465653383","1.89","24","Sacramento","286.36","US","801","220.005","02d","1465702254"
"575c27768cc86c6d15fbb042","284.82","80","clear sky","5389489","Clear","290.93","-121.49","None","None","1011","stations","38.58","1465656532","1.98","0","Sacramento","287.52","US","800","334.006","01d","1465702255"
"575c35878cc86c6d66c9ac7a","289.82","69","few clouds","5389489","Clouds","295.93","-121.49","None","None","1011","cmc stations","38.58","1465660251","1.89","24","Sacramento","292.65","US","801","220.005","02d","1465702256"
"575c43988cc86c6d9dc98cd2","293.15","51","broken clouds","5389489","Clouds","298.71","-121.49","None","None","1011","cmc stations","38.58","1465663887","2.81","68","Sacramento","295.62","US","803","316.001","04d","1465702257"
