"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575ba8ed8cc86c6791828934","289.82","99","clear sky","4990729","Clear","294.82","-83.05","None","None","1015","stations","42.33","1465624296","3.51","0","Detroit","293.03","US","800","153.5","01n","1465693756"
"575bb6f98cc86c687bc2812f","289.82","75","clear sky","4990729","Clear","293.85","-83.05","None","None","1010","cmc stations","42.33","1465627941","4.36","0","Detroit","292.71","US","800","177.5","01n","1465693758"
"575bc5098cc86c693bd41543","291.48","99","few clouds","4990729","Clouds","294.75","-83.05","None","None","1014","cmc stations","42.33","1465631625","4.22","24","Detroit","293.72","US","801","215.022","02n","1465693759"
"575bd31a8cc86c6b9eaccfab","291.48","96","few clouds","4990729","Clouds","295.65","-83.05","None","None","1013","cmc stations","42.33","1465635291","4.22","24","Detroit","294.06","US","801","215.022","02n","1465693760"
"575be12a8cc86c6be1d98856","291.48","96","few clouds","4990729","Clouds","295.95","-83.05","None","None","1013","cmc stations","42.33","1465638976","4.22","24","Detroit","294.17","US","801","215.022","02d","1465693761"
"575bef498cc86c6c26cfee14","292.04","96","broken clouds","4990729","Clouds","295.95","-83.05","None","None","1013","cmc stations","42.33","1465642783","7.77","56","Detroit","294.31","US","803","266.5","04d","1465693763"
"575bfd4a8cc86c6c65a8728c","292.59","73","scattered clouds","4990729","Clouds","297.35","-83.05","None","None","1009.9","stations","42.33","1465646238","4.3","44","Detroit","295.61","US","802","241.001","03d","1465693764"
"575c0b5a8cc86c6c9c332a83","293.15","81","broken clouds","4990729","Clouds","299.45","-83.05","None","None","1014","cmc stations","42.33","1465649914","1.03","56","Detroit","296.5","US","803","299","04d","1465693765"
"575c197e8cc86c6cde430300","293.71","70","clear sky","4990729","Clear","300.85","-83.05","None","None","1014","cmc stations","42.33","1465653174","8.46","0","Detroit","297.74","US","800","281.005","01d","1465693766"
"575c277a8cc86c6d15fbb057","293.71","60","clear sky","4990729","Clear","301.85","-83.05","None","None","1014","cmc stations","42.33","1465657168","0.51","0","Detroit","298.41","US","800","253","01d","1465693767"
"575c359d8cc86c6d66c9ac8f","300.37","50","clear sky","4990729","Clear","303.71","-83.05","None","None","1","cmc stations","42.33","1465660493","2.06","0","Detroit","302.21","US","800","268","01d","1465693769"
"575c43b18cc86c6d9dc98ce7","303.71","45","clear sky","4990729","Clear","305.37","-83.05","None","None","1010.7","stations","42.33","1465664346","6.56","0","Detroit","304.41","US","800","283.001","01d","1465693770"
"575c51ad8cc86c6de39d4088","302.59","49","clear sky","4990729","Clear","305.15","-83.05","None","None","1014","cmc stations","42.33","1465667405","2.06","0","Detroit","303.65","US","800","274","01d","1465693771"
"575c5fc48cc86c6e1cd07e5a","303.15","48","clear sky","4990729","Clear","306.05","-83.05","None","None","1014","cmc stations","42.33","1465671015","1.54","0","Detroit","304.23","US","800","288","01d","1465693772"
"575c6dda8cc86c6e572649d9","302.04","50","clear sky","4990729","Clear","306.75","-83.05","None","None","1013","cmc stations","42.33","1465674689","7.62","0","Detroit","304.2","US","800","280.501","01d","1465693773"
"575c7bda8cc86c6e92ba1ef5","302.59","50","clear sky","4990729","Clear","307.35","-83.05","None","None","1013","stations","42.33","1465678302","1.54","0","Detroit","305.34","US","800","282","01d","1465693775"
"575c89ea8cc86c6ed3b8cc51","301.48","41","clear sky","4990729","Clear","306.55","-83.05","None","None","1008.6","stations","42.33","1465681925","6.42","0","Detroit","304.86","US","800","276.001","01d","1465693776"
