"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b8cc68cc86c671dc42909","294.35","74","clear sky","4482348","Clear","295.37","-80","None","None","1019.9","cmc stations","35.5","1465617593","2.21","0","North Carolina","294.87","US","800","144.501","01n","1465691741"
"575b9ad68cc86c6758cea018","293.05","84","clear sky","4482348","Clear","294.82","-80","None","None","1019.9","cmc stations","35.5","1465621168","1.41","0","North Carolina","293.96","US","800","127.5","01n","1465691742"
"575ba8e68cc86c679182891e","292.15","86","clear sky","4482348","Clear","294.26","-80","None","None","1019.6","cmc stations","35.5","1465624746","1.41","0","North Carolina","293.24","US","800","127.5","01n","1465691743"
"575bb6f58cc86c687bc28119","289.82","86","clear sky","4482348","Clear","295.55","-80","None","None","1019.6","stations","35.5","1465628383","1.41","0","North Carolina","292.54","US","800","127.5","01n","1465691744"
"575bc5068cc86c693bd4152d","293.15","92","clear sky","4482348","Clear","295.25","-80","None","None","1019.9","cmc stations","35.5","1465631955","1.37","0","North Carolina","294.17","US","800","168.022","01n","1465691745"
"575bd3168cc86c6b9eaccf95","293.15","98","clear sky","4482348","Clear","293.25","-80","None","None","1019.8","cmc stations","35.5","1465635593","1.37","0","North Carolina","293.2","US","800","168.022","01n","1465691746"
"575be1268cc86c6be1d98840","292.45","99","clear sky","4482348","Clear","292.59","-80","None","None","1020.3","cmc stations","35.5","1465639164","1.37","0","North Carolina","292.52","US","800","168.022","01n","1465691747"
"575bef378cc86c6c26cfedfe","292.59","99","clear sky","4482348","Clear","293.25","-80","None","None","1020.3","cmc stations","35.5","1465642746","1.89","0","North Carolina","292.91","US","800","218","01d","1465691748"
"575bfd458cc86c6c65a87276","294.26","92","clear sky","4482348","Clear","295.25","-80","None","None","1020.3","cmc stations","35.5","1465646311","1.89","0","North Carolina","294.74","US","800","218","01d","1465691749"
"575c0b558cc86c6c9c332a6d","295.93","84","clear sky","4482348","Clear","297.45","-80","None","None","1020.2","stations","35.5","1465649635","1.9","0","North Carolina","296.57","US","800","216.001","01d","1465691750"
"575c27758cc86c6d15fbb041","300.95","65","clear sky","4482348","Clear","303.15","-80","None","None","1019.9","cmc stations","35.5","1465657135","2.34","0","North Carolina","302.08","US","800","236.005","01d","1465691752"
"575c35878cc86c6d66c9ac79","302.35","57","clear sky","4482348","Clear","305.93","-80","None","None","1019.4","stations","35.5","1465660793","2.34","0","North Carolina","303.76","US","800","236.005","01d","1465691753"
"575c51a68cc86c6de39d4072","304.85","50","clear sky","4482348","Clear","307.59","-80","None","None","1016","cmc stations","35.5","1465667987","2.31","0","North Carolina","306.47","US","800","262.001","01d","1465691755"
"575c5fb78cc86c6e1cd07e44","305.37","41","clear sky","4482348","Clear","308.15","-80","None","None","1018","stations","35.5","1465671576","2.31","0","North Carolina","306.91","US","800","262.001","01d","1465691756"
"575c6dc68cc86c6e572649c3","305.75","38","few clouds","4482348","Clouds","308.15","-80","None","None","1017.3","stations","35.5","1465675158","1.87","24","North Carolina","307.12","US","801","286.001","02d","1465691758"
"575c7bd68cc86c6e92ba1edf","306.75","38","few clouds","4482348","Clouds","308.71","-80","None","None","1016.6","stations","35.5","1465678404","1.87","24","North Carolina","307.55","US","801","286.001","02d","1465691759"
"575c89e68cc86c6ed3b8cc3b","304.82","44","few clouds","4482348","Clouds","308.15","-80","None","None","1014","stations","35.5","1465681926","1.87","24","North Carolina","306.53","US","801","286.001","02d","1465691760"
"575c97f78cc86c6f0e926ae4","304.26","45","few clouds","4482348","Clouds","307.04","-80","None","None","1015.8","stations","35.5","1465685987","1.21","12","North Carolina","305.88","US","801","246.503","02d","1465691761"
"575ca6068cc86c6f470529ec","302.59","57","few clouds","4482348","Clouds","303.45","-80","None","None","1015.9","cmc stations","35.5","1465689429","1.21","12","North Carolina","303.01","US","801","246.503","02d","1465691762"
"575cb4178cc86c6f8f8233bf","299.55","76","few clouds","4482348","Clouds","300.93","-80","None","None","1016.3","cmc stations","35.5","1465693188","1.21","12","North Carolina","300.26","US","801","246.503","02n","1465778163"
"575cc2268cc86c6fc80bc205","297.25","83","few clouds","4482348","Clouds","299.82","-80","None","None","1016.9","stations","35.5","1465696758","1.83","12","North Carolina","298.78","US","801","199.004","02n","1465778164"
