"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575bc5018cc86c693bd41515","293.71","74","clear sky","4905873","Clear","297.04","-87.63","None","None","937","stations","41.61","1465631777","1.430528","8","Phoenix","295.46","US","800","90","02n","1465694708"
"575bd3128cc86c6b9eaccf7d","294.82","68","clear sky","4905873","Clear","297.04","-87.63","None","None","1013","cmc stations","41.61","1465635059","5.22","8","Phoenix","295.86","US","800","231.022","02n","1465694710"
"575be1228cc86c6be1d98828","294.82","74","clear sky","4905873","Clear","296.37","-87.63","None","None","936","cmc stations","41.61","1465639187","3.978656","8","Phoenix","295.57","US","800","135","02n","1465694711"
"575bef328cc86c6c26cfede6","294.82","75","clear sky","4905873","Clear","296.15","-87.63","None","None","937","cmc stations","41.61","1465642783","2.101088","0","Phoenix","295.3","US","800","112.5","01d","1465694712"
"575bfd418cc86c6c65a8725e","295.37","73","clear sky","4905873","Clear","297.65","-87.63","None","None","1013","cmc stations","41.61","1465645800","5.42","0","Phoenix","296.61","US","800","238","01d","1465694713"
"575c0b518cc86c6c9c332a55","297.04","67","clear sky","4905873","Clear","300.43","-87.63","None","None","937","stations","41.61","1465649941","3.039872","8","Phoenix","298.63","US","800","202.5","02d","1465694714"
"575c19628cc86c6cde4302d2","299.26","61","few clouds","4905873","Clouds","300.93","-87.63","None","None","1012","stations","41.61","1465653086","3.08","20","Phoenix","300.13","US","801","284","02d","1465694715"
"575c27718cc86c6d15fbb029","302.04","58","clear sky","4905873","Clear","302.04","-87.63","None","None","1012","cmc stations","41.61","1465656989","6.66","0","Phoenix","302.04","US","800","254.505","01d","1465694717"
"575c35828cc86c6d66c9ac61","303.15","51","clear sky","4905873","Clear","307.43","-87.63","None","None","938","cmc stations","41.61","1465660674","3.486912","0","Phoenix","304.44","US","800","247.5","01d","1465694718"
"575c51a28cc86c6de39d405a","305.37","40","clear sky","4905873","Clear","310.76","-87.63","None","None","938","cmc stations","41.61","1465667942","2.592832","0","Phoenix","307.65","US","800","157.5","01d","1465694720"
"575c5fb28cc86c6e1cd07e2c","304.82","42","clear sky","4905873","Clear","310.37","-87.63","None","None","937","stations","41.61","1465671542","3.263392","0","Phoenix","306.9","US","800","112.5","01d","1465694721"
"575c6dc18cc86c6e572649ab","305.37","38","few clouds","4905873","Clouds","309.43","-87.63","None","None","1015","cmc stations","41.61","1465674707","1.54","20","Phoenix","307.38","US","801","265","02d","1465694722"
"575c7bd18cc86c6e92ba1ec7","305.93","42","few clouds","4905873","Clouds","309.82","-87.63","None","None","937","cmc stations","41.61","1465678683","3.039872","20","Phoenix","307.64","US","801","270","02d","1465694724"
"575c89e28cc86c6ed3b8cc23","305.37","42","few clouds","4905873","Clouds","310.37","-87.63","None","None","937","stations","41.61","1465682344","2.816352","20","Phoenix","306.93","US","801","292.5","02d","1465694725"
"575c97f28cc86c6f0e926acc","304.82","44","light rain","4905873","Rain","309.82","-87.63","None","1.64","937","stations","41.61","1465685517","1.877568","36","Phoenix","306.45","US","500","247.5","10d","1465694726"
"575ca6028cc86c6f470529d4","304.26","44","light rain","4905873","Rain","307.59","-87.63","None","1.64","1014","cmc stations","41.61","1465689244","4.56","36","Phoenix","305.86","US","500","286.503","10d","1465694727"
"575cb4128cc86c6f8f8233a7","301.48","60","light rain","4905873","Rain","305.37","-87.63","None","1.64","937","stations","41.61","1465693150","1.430528","36","Phoenix","303.54","US","500","112.5","10n","1465781128"
"575cc2218cc86c6fc80bc1ed","300.37","64","moderate rain","4905873","Rain","303.71","-87.63","None","6.355","938","stations","41.61","1465696235","1.430528","80","Phoenix","302.13","US","501","112.5","10n","1465781129"
"575cd0328cc86c7008687bb4","299.26","69","moderate rain","4905873","Rain","302.04","-87.63","None","6.355","938","stations","41.61","1465700323","1.654048","80","Phoenix","300.82","US","501","90","10n","1465781131"
"575cde428cc86c703db342b3","298.15","72","moderate rain","4905873","Rain","300.93","-87.63","None","6.355","939","stations","41.61","1465703372","0.983488","80","Phoenix","299.8","US","501","90","10n","1465781132"
"575cec528cc86c7078860d3e","295.93","72","light rain","4905873","Rain","300.93","-87.63","None","1.655","939","stations","41.61","1465707442","0.983488","44","Phoenix","298.52","US","500","90","10n","1465781133"
"575cfa628cc86c70b87171cb","296.48","75","light rain","4905873","Rain","299.82","-87.63","None","1.655","939","stations","41.61","1465710607","0.759968","44","Phoenix","298.35","US","500","90","10n","1465781134"
"575d08718cc86c7168607a7f","292.04","64","light rain","4905873","Rain","298.71","-87.63","None","1.655","1018","cmc stations","41.61","1465714389","2.57","44","Phoenix","295.5","US","500","38","10n","1465781135"
"575d16828cc86c720955790c","290.93","75","light rain","4905873","Rain","297.59","-87.63","None","0.53","940","cmc stations","41.61","1465718349","5.588","44","Phoenix","294.17","US","500","90","10n","1465781136"
"575d24928cc86c72449aec6c","290.37","55","light rain","4905873","Rain","295.93","-87.63","None","0.53","1019","cmc stations","41.61","1465721469","2.06","44","Phoenix","292.7","US","500","326","10n","1465781137"
"575d32a18cc86c729e947734","289.26","69","light rain","4905873","Rain","292.04","-87.63","None","0.53","941","cmc stations","41.61","1465725549","5.096256","44","Phoenix","290.94","US","500","67.5","10n","1465781138"
"575d40b28cc86c72d5184c6d","289.26","72","clear sky","4905873","Clear","291.48","-87.63","None","None","941","cmc stations","41.61","1465729166","3.486912","0","Phoenix","290.53","US","800","22.5","01d","1465781140"
"575d4ec18cc86c731844ee2f","289.82","65","clear sky","4905873","Clear","292.43","-87.63","None","None","942","cmc stations","41.61","1465732750","4.649216","0","Phoenix","291.02","US","800","22.5","01d","1465781141"
"575d5cd18cc86c736a74d29c","290.37","59","clear sky","4905873","Clear","293.54","-87.63","None","None","942","cmc stations","41.61","1465736351","4.202176","0","Phoenix","291.67","US","800","22.5","01d","1465781142"
"575d6ae28cc86c739e202fc5","291.48","58","clear sky","4905873","Clear","293.93","-87.63","None","None","942","cmc stations","41.61","1465739951","3.486912","0","Phoenix","292.75","US","800","112.5","01d","1465781143"
"575b46738cc86c65da58c70b","301.48","39","clear sky","4887398","Clear","308.37","-87.65","None","None","1010","stations","41.85","1465598654","4.11","0","Chicago","305.11","US","800","251","01d","1465608352"
"575b54838cc86c6627a6b78b","304.26","42","clear sky","4887398","Clear","307.59","-87.65","None","None","1009","cmc stations","41.85","1465602896","2.06","0","Chicago","305.68","US","800","243","01d","1465608353"
"575b62948cc86c666d09fe81","302.59","45","clear sky","4887398","Clear","304.87","-87.65","None","None","1010","cmc stations","41.85","1465606507","1.54","0","Chicago","303.93","US","800","256","01n","1465694754"
"575b70a48cc86c66a89e1599","300.93","48","clear sky","4887398","Clear","303.15","-87.65","None","0.005","1010","cmc stations","41.85","1465610108","0.51","0","Chicago","302.13","US","800","261","01n","1465694755"
"575b7eb48cc86c66dbf2bb60","298.71","52","clear sky","4887398","Clear","302.59","-87.65","None","0.005","1010","cmc stations","41.85","1465613757","0.51","0","Chicago","300.85","US","800","276","01n","1465694757"
"575b8cc38cc86c671dc428fc","298.15","54","clear sky","4887398","Clear","302.04","-87.65","None","0.005","1012","cmc stations","41.85","1465617356","0.51","0","Chicago","300.15","US","800","253","01n","1465694758"
"575b9ad38cc86c6758cea00b","296.48","56","clear sky","4887398","Clear","300.37","-87.65","None","None","1013","cmc stations","41.85","1465620954","4.61","0","Chicago","298.85","US","800","227.5","01n","1465694759"
"575ba8e48cc86c6791828911","295.37","63","clear sky","4887398","Clear","299.26","-87.65","None","None","1013","cmc stations","41.85","1465624558","4.61","0","Chicago","297.36","US","800","227.5","01n","1465694760"
"575bb6f38cc86c687bc2810c","294.82","75","clear sky","4887398","Clear","297.76","-87.65","None","None","1011","cmc stations","41.85","1465628200","4.61","0","Chicago","296.01","US","800","227.5","01n","1465694762"
"575bc5038cc86c693bd41520","294.26","65","few clouds","4887398","Clouds","297.04","-87.65","None","None","1010","stations","41.85","1465631777","1.54","12","Chicago","295.44","US","801","205","02n","1465694763"
