"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b7eb88cc86c66dbf2bb76","285.37","82","clear sky","6254926","Clear","288.15","-71.11","None","None","1014.412","stations","42.37","1465613717","1.71","0","Massachusetts","286.76","US","800","330.501","01n","1465690895"
"575b8cc88cc86c671dc42912","284.26","84","light rain","6254926","Rain","287.04","-71.11","None","None","1014.818","cmc stations","42.37","1465617504","1.71","0","Massachusetts","285.39","US","500","330.501","10n","1465690896"
"575b9ad78cc86c6758cea021","284.35","88","clear sky","6254926","Clear","286.48","-71.11","None","None","1015.258","stations","42.37","1465620618","0.96","0","Massachusetts","285.52","US","800","322.5","01n","1465690897"
"575ba8e88cc86c6791828927","283.15","91","clear sky","6254926","Clear","286.48","-71.11","None","None","1015.258","cmc stations","42.37","1465624219","0.96","0","Massachusetts","284.86","US","800","322.5","01n","1465690898"
"575bb6f78cc86c687bc28122","282.59","90","light rain","6254926","Rain","285.95","-71.11","None","None","1015.258","cmc stations","42.37","1465628117","0.96","0","Massachusetts","284.43","US","500","322.5","10n","1465690900"
"575bc5078cc86c693bd41536","282.04","90","light rain","6254926","Rain","286.48","-71.11","None","None","1015.123","cmc stations","42.37","1465631795","1.02","12","Massachusetts","284.21","US","500","268.022","10n","1465690901"
"575bd3178cc86c6b9eaccf9e","282.04","92","few clouds","6254926","Clouds","285.93","-71.11","None","None","1014.987","stations","42.37","1465635403","1.02","12","Massachusetts","283.68","US","801","268.022","02n","1465690902"
"575be1288cc86c6be1d98849","281.48","93","few clouds","6254926","Clouds","285.37","-71.11","None","None","1014.852","stations","42.37","1465638980","1.02","12","Massachusetts","283.47","US","801","268.022","02d","1465690903"
"575bef398cc86c6c26cfee07","283.15","91","few clouds","6254926","Clouds","287.04","-71.11","None","None","1014.683","stations","42.37","1465642705","0.4","12","Massachusetts","285.11","US","801","158","02d","1465690904"
"575bfd478cc86c6c65a8727f","285.37","81","light rain","6254926","Rain","289.26","-71.11","None","None","1014.412","cmc stations","42.37","1465645818","0.4","20","Massachusetts","287.3","US","500","112","10d","1465690906"
"575c0b578cc86c6c9c332a76","288.15","74","few clouds","6254926","Clouds","291.55","-71.11","None","None","1013.802","stations","42.37","1465649521","0.9","12","Massachusetts","290","US","801","135","02d","1465690907"
"575c19698cc86c6cde4302f3","288.15","70","moderate rain","6254926","Rain","292.59","-71.11","None","None","1013.091","cmc stations","42.37","1465653203","1.3","44","Massachusetts","290.24","US","501","135","10d","1465690908"
"575c27778cc86c6d15fbb04a","289.26","75","moderate rain","6254926","Rain","293.15","-71.11","None","None","1012.414","cmc stations","42.37","1465656917","2.46","44","Massachusetts","291.27","US","501","234.505","10d","1465690909"
"575c35888cc86c6d66c9ac82","291.48","60","moderate rain","6254926","Rain","294.45","-71.11","None","None","1011.805","cmc stations","42.37","1465660517","0.4","44","Massachusetts","292.79","US","501","45","10d","1465690911"
"575c439a8cc86c6d9dc98cda","290.75","62","light rain","6254926","Rain","295.37","-71.11","None","None","1011.297","stations","42.37","1465663819","0.4","92","Massachusetts","292.6","US","500","338","10d","1465690912"
