"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575bb6f48cc86c687bc28110","294.26","84","clear sky","4266586","Clear","297.04","-87.17","None","None","1016","cmc stations","38.66","1465628122","1.76","0","Washington","295.67","US","800","184.5","01n","1465694021"
"575bc5048cc86c693bd41524","293.71","88","clear sky","4266586","Clear","296.48","-87.17","None","None","1016","cmc stations","38.66","1465631725","1.32","0","Washington","295.12","US","800","174.022","01n","1465694023"
"575bd3148cc86c6b9eaccf8c","293.15","87","clear sky","4266586","Clear","295.93","-87.17","None","None","1016","cmc stations","38.66","1465635328","1.32","0","Washington","294.56","US","800","174.022","01n","1465694024"
"575be1258cc86c6be1d98837","293.71","62","clear sky","4266586","Clear","295.93","-87.17","None","None","1028","cmc stations","38.66","1465638888","1.32","0","Washington","294.81","US","800","174.022","01n","1465694025"
"575bef358cc86c6c26cfedf5","293.71","86","clear sky","4266586","Clear","294.82","-87.17","None","None","1017","cmc stations","38.66","1465642535","2.79","0","Washington","294.27","US","800","198.5","01d","1465694026"
"575bfd448cc86c6c65a8726d","294.26","58","clear sky","4266586","Clear","295.37","-87.17","None","None","1028","cmc stations","38.66","1465645795","1.54","0","Washington","294.81","US","800","232","01d","1465694027"
"575c0b548cc86c6c9c332a64","296.48","77","clear sky","4266586","Clear","297.59","-87.17","None","None","1016","cmc stations","38.66","1465649742","1.54","0","Washington","297.04","US","800","227","01d","1465694028"
"575c27748cc86c6d15fbb038","300.93","55","clear sky","4266586","Clear","302.04","-87.17","None","None","1017","cmc stations","38.66","1465656949","4.11","0","Washington","301.48","US","800","265","01d","1465694030"
"575c35858cc86c6d66c9ac70","302.04","52","clear sky","4266586","Clear","304.26","-87.17","None","None","1017","stations","38.66","1465660755","3.08","0","Washington","302.94","US","800","242","01d","1465694031"
"575c43968cc86c6d9dc98cc8","303.15","48","clear sky","4266586","Clear","304.82","-87.17","None","None","1017","stations","38.66","1465664156","3.08","0","Washington","303.87","US","800","302","01d","1465694032"
"575c51a58cc86c6de39d4069","303.71","47","clear sky","4266586","Clear","305.37","-87.17","None","None","1016","stations","38.66","1465667759","3.6","0","Washington","304.42","US","800","225","01d","1465694034"
"575c5fb58cc86c6e1cd07e3b","304.26","43","clear sky","4266586","Clear","306.48","-87.17","None","None","1016","stations","38.66","1465671566","3.08","0","Washington","305.35","US","800","266","01d","1465694035"
