"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575bfd4a8cc86c6c65a8728e","295.37","82","clear sky","4281730","Clear","296.48","-97.34","None","None","1013","stations","37.69","1465645840","6.5","0","Wichita","295.75","US","800","195.001","01d","1465696292"
"575c0b5a8cc86c6c9c332a85","296.48","80","clear sky","4281730","Clear","298.15","-97.34","None","None","1013","cmc stations","37.69","1465649382","5.62","0","Wichita","297.37","US","800","193","01d","1465696293"
"575c197f8cc86c6cde430302","299.26","69","clear sky","4281730","Clear","300.37","-97.34","None","None","1013","stations","37.69","1465653459","0.51","0","Wichita","299.64","US","800","221","01d","1465696294"
"575c277a8cc86c6d15fbb059","300.93","65","clear sky","4281730","Clear","301.48","-97.34","None","None","1013","stations","37.69","1465657057","7.63","0","Wichita","301.28","US","800","206.006","01d","1465696295"
"575c359e8cc86c6d66c9ac91","302.04","59","clear sky","4281730","Clear","303.15","-97.34","None","None","1013","cmc stations","37.69","1465660659","0.51","8","Wichita","302.64","US","800","278","02d","1465696296"
"575c43b48cc86c6d9dc98ce9","303.71","55","clear sky","4281730","Clear","304.26","-97.34","None","None","1013","stations","37.69","1465663840","6.26","8","Wichita","303.9","US","800","204.001","02d","1465696297"
"575c51b48cc86c6de39d408a","304.26","50","clear sky","4281730","Clear","305.37","-97.34","None","None","1013","cmc stations","37.69","1465667258","0.51","8","Wichita","304.86","US","800","153","02d","1465696298"
"575c5fc88cc86c6e1cd07e5c","304.82","45","clear sky","4281730","Clear","305.93","-97.34","None","None","1012","cmc stations","37.69","1465670858","6.26","8","Wichita","305.42","US","800","204.001","02d","1465696299"
"575c6dda8cc86c6e572649db","304.82","45","broken clouds","4281730","Clouds","307.04","-97.34","None","None","1011","cmc stations","37.69","1465674457","0.51","68","Wichita","306.02","US","803","164","04d","1465696300"
"575c7bda8cc86c6e92ba1ef7","305.37","46","broken clouds","4281730","Clouds","307.04","-97.34","None","None","1011","stations","37.69","1465678542","0.51","68","Wichita","305.94","US","803","153","04d","1465696301"
"575c89ea8cc86c6ed3b8cc53","304.82","44","broken clouds","4281730","Clouds","307.04","-97.34","None","None","1011","cmc stations","37.69","1465682124","0.51","68","Wichita","306.08","US","803","127","04d","1465696302"
"575c980f8cc86c6f0e926afc","304.82","45","broken clouds","4281730","Clouds","305.93","-97.34","None","None","1010","cmc stations","37.69","1465685858","0.51","80","Wichita","305.42","US","803","148","04d","1465696304"
"575ca60a8cc86c6f47052a04","304.26","47","broken clouds","4281730","Clouds","305.37","-97.34","None","None","1011","cmc stations","37.69","1465689458","1.54","80","Wichita","304.86","US","803","150","04d","1465696305"
"575cb4298cc86c6f8f8233d7","303.15","51","broken clouds","4281730","Clouds","305.37","-97.34","None","None","1011","stations","37.69","1465692641","4.91","80","Wichita","304.1","US","803","177.503","04n","1465782706"
"575cc22a8cc86c6fc80bc21d","302.04","55","scattered clouds","4281730","Clouds","303.71","-97.34","None","None","1011","stations","37.69","1465696255","1.03","36","Wichita","302.79","US","802","140","03n","1465782707"
"575cd03b8cc86c7008687be4","300.37","63","scattered clouds","4281730","Clouds","300.93","-97.34","None","None","1011","cmc stations","37.69","1465699943","5.31","36","Wichita","300.63","US","802","168.004","03n","1465782708"
"575cde4a8cc86c703db342e3","299.26","67","scattered clouds","4281730","Clouds","300.93","-97.34","None","None","1012","stations","37.69","1465703695","5.31","36","Wichita","300.02","US","802","168.004","03n","1465782709"
"575cec5b8cc86c7078860d6e","298.15","72","clear sky","4281730","Clear","298.71","-97.34","None","None","1013","cmc stations","37.69","1465707325","0.51","0","Wichita","298.4","US","800","150","01n","1465782710"
"575cfa6a8cc86c70b87171fb","297.59","76","clear sky","4281730","Clear","298.15","-97.34","None","None","1014","cmc stations","37.69","1465710925","6.24","0","Wichita","297.84","US","800","166.5","01n","1465782711"
"575d087a8cc86c7168607aaf","297.04","76","clear sky","4281730","Clear","297.04","-97.34","None","None","1013","cmc stations","37.69","1465714523","6.24","0","Wichita","297.04","US","800","166.5","01n","1465782712"
"575d16968cc86c720955793c","296.48","75","clear sky","4281730","Clear","297.04","-97.34","None","None","1013","stations","37.69","1465718142","5.43","0","Wichita","296.67","US","800","173.009","01n","1465782713"
"575d249a8cc86c72449aec9c","295.93","78","clear sky","4281730","Clear","295.93","-97.34","None","None","1013","stations","37.69","1465721442","5.43","0","Wichita","295.93","US","800","173.009","01n","1465782714"
"575d32aa8cc86c729e947764","294.26","83","clear sky","4281730","Clear","294.82","-97.34","None","None","1013","cmc stations","37.69","1465725323","5.43","0","Wichita","294.51","US","800","173.009","01n","1465782715"
"575d40ba8cc86c72d5184c9d","293.15","84","clear sky","4281730","Clear","294.26","-97.34","None","None","1013","cmc stations","37.69","1465728923","2.37","0","Wichita","293.64","US","800","175.501","01n","1465782716"
"575d4eca8cc86c731844ee5f","294.26","88","clear sky","4281730","Clear","294.82","-97.34","None","None","1013","cmc stations","37.69","1465732540","2.37","0","Wichita","294.57","US","800","175.501","01d","1465782717"
"575d5cda8cc86c736a74d2cc","295.93","87","clear sky","4281730","Clear","297.04","-97.34","None","None","1014","stations","37.69","1465735788","5.11","0","Wichita","296.48","US","800","181.503","01d","1465782718"
"575d6aeb8cc86c739e202ff5","298.15","78","clear sky","4281730","Clear","299.82","-97.34","None","None","1014","stations","37.69","1465739562","6.01","0","Wichita","298.9","US","800","194","01d","1465782719"
"575c19658cc86c6cde4302e1","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c19678cc86c6cde4302ea","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c19688cc86c6cde4302ec","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c19698cc86c6cde4302f2","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c196b8cc86c6cde4302f8","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43918cc86c6d9dc98cb9","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43948cc86c6d9dc98cc4","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43948cc86c6d9dc98cc5","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43958cc86c6d9dc98cc6","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43958cc86c6d9dc98cc7","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43968cc86c6d9dc98cc9","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
"575c43988cc86c6d9dc98cd1","None","None","None","None","None","None","","None","None","None","None","","None","None","None","None","None","None","None","None","None","None"
