"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575bfd498cc86c6c65a87287","292.04","65","clear sky","4405588","Clear","298.15","-93.98","None","None","1015","cmc stations","39.28","1465645603","4.11","0","Richmond","293.27","US","800","200","01d","1465695778"
"575c0b598cc86c6c9c332a7e","293.71","65","clear sky","4405588","Clear","298.15","-93.98","None","None","1016","cmc stations","39.28","1465649620","2.57","0","Richmond","295.26","US","800","220","01d","1465695779"
"575c19748cc86c6cde4302fb","299.82","61","few clouds","4405588","Clouds","299.82","-93.98","None","None","1016","cmc stations","39.28","1465652937","2.57","12","Richmond","299.82","US","801","190","02d","1465695780"
"575c27798cc86c6d15fbb052","299.82","58","clear sky","4405588","Clear","300.93","-93.98","None","None","1016","stations","39.28","1465656569","4.11","0","Richmond","300.12","US","800","220","01d","1465695781"
"575c358a8cc86c6d66c9ac8a","302.04","61","broken clouds","4405588","Clouds","302.04","-93.98","None","None","1016","stations","39.28","1465660437","3.08","64","Richmond","302.04","US","803","267","04d","1465695782"
"575c43ab8cc86c6d9dc98ce2","303.15","58","clear sky","4405588","Clear","303.71","-93.98","None","None","1016","stations","39.28","1465664336","4.11","0","Richmond","303.44","US","800","271","01d","1465695784"
"575c51aa8cc86c6de39d4083","303.71","55","clear sky","4405588","Clear","303.71","-93.98","None","None","1017","cmc stations","39.28","1465667612","6.68","0","Richmond","303.71","US","800","210","01d","1465695785"
"575c5fba8cc86c6e1cd07e55","304.26","54","clear sky","4405588","Clear","304.82","-93.98","None","None","1015","stations","39.28","1465671237","2.57","0","Richmond","304.54","US","800","248","01d","1465695786"
"575c6dc98cc86c6e572649d4","304.26","49","clear sky","4405588","Clear","305.93","-93.98","None","None","1016","stations","39.28","1465674815","4.63","0","Richmond","304.69","US","800","200","01d","1465695787"
"575c7bd98cc86c6e92ba1ef0","305.93","49","clear sky","4405588","Clear","305.93","-93.98","None","None","1015","stations","39.28","1465677824","5.65","0","Richmond","305.93","US","800","190","01d","1465695788"
"575c89e98cc86c6ed3b8cc4c","305.93","51","clear sky","4405588","Clear","307.04","-93.98","None","None","1014","cmc stations","39.28","1465682042","4.02","0","Richmond","306.49","US","800","216.001","01d","1465695789"
"575c97fa8cc86c6f0e926af5","305.37","43","clear sky","4405588","Clear","305.93","-93.98","None","None","1014","cmc stations","39.28","1465685807","6.17","0","Richmond","305.63","US","800","200","01d","1465695790"
"575ca6098cc86c6f470529fd","305.37","51","clear sky","4405588","Clear","305.93","-93.98","None","None","1013","cmc stations","39.28","1465688616","4.11","0","Richmond","305.66","US","800","208.003","01d","1465695791"
"575cb41a8cc86c6f8f8233d0","304.26","46","clear sky","4405588","Clear","304.82","-93.98","None","None","1014","cmc stations","39.28","1465693137","5.14","0","Richmond","304.54","US","800","190","01n","1465782192"
