"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b62968cc86c666d09fe8b","290.43","85.5","broken clouds","5392952","Clouds","295.93","-119.7","None","None","0","cmc stations","34.42","1465606505","2.84","68","Santa Barbara","293.7","US","803","285.001","04n","1465701090"
"575b70a78cc86c66a89e15a3","290.93","79","overcast clouds","5392952","Clouds","294.82","-119.7","None","None","1010","stations","34.42","1465609683","3.91","88","Santa Barbara","293.1","US","804","289.501","04n","1465701092"
"575b7eb58cc86c66dbf2bb6a","289.26","79","overcast clouds","5392952","Clouds","292.59","-119.7","None","None","1010","cmc stations","34.42","1465613556","3.91","88","Santa Barbara","290.83","US","804","289.501","04n","1465701093"
"575b8cc58cc86c671dc42906","288.15","87","overcast clouds","5392952","Clouds","291.48","-119.7","None","None","1010","stations","34.42","1465617183","3.91","88","Santa Barbara","290.01","US","804","289.501","04n","1465701094"
"575b9ad58cc86c6758cea015","287.59","90","scattered clouds","5392952","Clouds","290.37","-119.7","None","None","1011","cmc stations","34.42","1465620839","3.06","32","Santa Barbara","288.76","US","802","300.5","03n","1465701095"
"575ba8e68cc86c679182891b","287.37","91","scattered clouds","5392952","Clouds","290.93","-119.7","None","None","1011","cmc stations","34.42","1465624481","3.06","32","Santa Barbara","288.75","US","802","300.5","03n","1465701096"
"575bb6f58cc86c687bc28116","287.59","92","scattered clouds","5392952","Clouds","289.82","-119.7","None","None","1011","stations","34.42","1465628282","3.06","32","Santa Barbara","289.02","US","802","300.5","03n","1465701097"
"575bc5058cc86c693bd4152a","286.48","95","scattered clouds","5392952","Clouds","289.26","-119.7","None","None","1011","cmc stations","34.42","1465631581","2.07","36","Santa Barbara","287.79","US","802","333.022","03n","1465701098"
"575bd3158cc86c6b9eaccf92","285.93","96","scattered clouds","5392952","Clouds","287.59","-119.7","None","None","1011","cmc stations","34.42","1465635311","2.07","36","Santa Barbara","286.77","US","802","333.022","03n","1465701099"
"575be1268cc86c6be1d9883d","284.82","92","scattered clouds","5392952","Clouds","289.26","-119.7","None","None","1011","cmc stations","34.42","1465638955","2.07","36","Santa Barbara","286.92","US","802","333.022","03n","1465701100"
"575bef368cc86c6c26cfedfb","285.93","91","broken clouds","5392952","Clouds","289.26","-119.7","None","None","1011","stations","34.42","1465642717","1.85","68","Santa Barbara","287.34","US","803","95.0009","04n","1465701101"
"575bfd458cc86c6c65a87273","285.37","91","broken clouds","5392952","Clouds","289.26","-119.7","None","None","1012","stations","34.42","1465646007","1.85","68","Santa Barbara","287.34","US","803","95.0009","04n","1465701102"
"575c0b558cc86c6c9c332a6a","284.82","93","broken clouds","5392952","Clouds","289.82","-119.7","None","None","1012","stations","34.42","1465649838","1.85","68","Santa Barbara","287.59","US","803","95.0009","04d","1465701103"
"575c19668cc86c6cde4302e7","284.26","95","broken clouds","5392952","Clouds","289.82","-119.7","None","0.085","1012","cmc stations","34.42","1465653456","3.91","76","Santa Barbara","287.26","US","803","117.005","04d","1465701104"
"575c27758cc86c6d15fbb03e","284.82","96","broken clouds","5392952","Clouds","290.37","-119.7","None","0.085","1012","cmc stations","34.42","1465656652","3.91","76","Santa Barbara","287.64","US","803","117.005","04d","1465701105"
"575c35868cc86c6d66c9ac76","285.37","96","light rain","5392952","Rain","290.93","-119.7","None","None","1013","stations","34.42","1465660471","3.91","76","Santa Barbara","288.8","US","500","117.005","10d","1465701106"
"575c43978cc86c6d9dc98cce","285.93","96","light rain","5392952","Rain","293.71","-119.7","None","None","1013","cmc stations","34.42","1465664330","3.06","64","Santa Barbara","288.78","US","500","118.501","10d","1465701107"
"575c51a68cc86c6de39d406f","285.93","96","light rain","5392952","Rain","290.37","-119.7","None","None","1013","cmc stations","34.42","1465667390","3.06","64","Santa Barbara","287.7","US","500","118.501","10d","1465701108"
"575c5fb68cc86c6e1cd07e41","285.37","97","moderate rain","5392952","Rain","290.93","-119.7","None","None","1014","cmc stations","34.42","1465671228","3.06","64","Santa Barbara","287.78","US","501","118.501","10d","1465701109"
"575c6dc58cc86c6e572649c0","286.48","96","light rain","5392952","Rain","294.26","-119.7","None","None","1014","stations","34.42","1465675082","2.52","8","Santa Barbara","289.94","US","500","101.501","10d","1465701110"
