"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575bd3138cc86c6b9eaccf88","294.26","71","few clouds","4887398","Clouds","296.15","-87.65","None","None","1011","stations","41.85","1465635419","5.22","12","Chicago","295.11","US","801","224.522","02n","1465694764"
"575be1248cc86c6be1d98833","293.71","71","few clouds","4887398","Clouds","296.37","-87.65","None","None","1011","stations","41.85","1465639042","1.03","12","Chicago","294.75","US","801","240","02n","1465694765"
"575bef348cc86c6c26cfedf1","293.71","75","clear sky","4887398","Clear","296.04","-87.65","None","None","1011","cmc stations","41.85","1465642637","5.42","0","Chicago","294.82","US","800","238","01d","1465694766"
"575bfd438cc86c6c65a87269","294.82","69","few clouds","4887398","Clouds","297.93","-87.65","None","None","1011","stations","41.85","1465646281","3.08","12","Chicago","296.15","US","801","212","02d","1465694768"
"575c0b538cc86c6c9c332a60","296.48","69","clear sky","4887398","Clear","300.37","-87.65","None","None","1011","cmc stations","41.85","1465649881","1.54","0","Chicago","298.21","US","800","259","01d","1465694769"
"575c19648cc86c6cde4302dd","298.71","60","light rain","4887398","Rain","301.48","-87.65","None","0.79","1012","stations","41.85","1465653386","3.6","76","Chicago","299.81","US","500","271","10d","1465694770"
"575c27738cc86c6d15fbb034","300.37","58","clear sky","4887398","Clear","302.04","-87.65","None","None","1012","cmc stations","41.85","1465656989","6.66","0","Chicago","301.3","US","800","254.505","01d","1465694771"
"575c35848cc86c6d66c9ac6c","302.04","54","clear sky","4887398","Clear","304.26","-87.65","None","None","1013","cmc stations","41.85","1465660593","0.51","0","Chicago","303.06","US","800","264","01d","1465694772"
"575c51a48cc86c6de39d4065","304.26","44","clear sky","4887398","Clear","310.37","-87.65","None","None","1016","cmc stations","41.85","1465667404","1.54","0","Chicago","306.46","US","800","292","01d","1465694775"
"575c5fb48cc86c6e1cd07e37","303.71","47","clear sky","4887398","Clear","309.76","-87.65","None","None","1012","stations","41.85","1465671002","3.6","0","Chicago","305.52","US","800","259","01d","1465694776"
"575c6dc38cc86c6e572649b6","304.82","38","few clouds","4887398","Clouds","309.65","-87.65","None","None","1015","cmc stations","41.85","1465674604","1.54","20","Chicago","306.38","US","801","265","02d","1465694777"
"575c7bd38cc86c6e92ba1ed2","304.26","46","few clouds","4887398","Clouds","309.26","-87.65","None","0.08","1012","stations","41.85","1465678200","3.6","20","Chicago","305.92","US","801","218","02d","1465694778"
"575c89e48cc86c6ed3b8cc2e","303.15","49","few clouds","4887398","Clouds","310.37","-87.65","None","None","1011","cmc stations","41.85","1465681833","3.08","20","Chicago","306.38","US","801","229","02d","1465694779"
"575c97f48cc86c6f0e926ad7","302.59","50","moderate rain","4887398","Rain","309.82","-87.65","None","9.625","1011","stations","41.85","1465685447","3.08","48","Chicago","305.76","US","501","236","10d","1465694780"
