"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b62928cc86c666d09fe79","300.37","25","light rain","5475433","Rain","300.37","-105.22","None","0.815","1018","cmc stations","35.59","1465606584","1.03","32","Las Vegas","300.37","US","500","23","10n","1465697807"
"575b70a28cc86c66a89e1591","298.15","29","clear sky","5475433","Clear","298.15","-105.22","None","None","1019","stations","35.59","1465610168","2.06","0","Las Vegas","298.15","US","800","349","01n","1465697808"
"575b7eb28cc86c66dbf2bb58","297.04","32","scattered clouds","5475433","Clouds","297.04","-105.22","None","0.085","1019","cmc stations","35.59","1465613200","0.51","32","Las Vegas","297.04","US","802","355","03n","1465697809"
"575b8cc28cc86c671dc428f4","290.37","33","clear sky","5475433","Clear","295.93","-105.22","None","None","1020","stations","35.59","1465617197","1.03","0","Las Vegas","293.91","US","800","8","01n","1465697811"
"575b9ad28cc86c6758cea003","294.26","37","scattered clouds","5475433","Clouds","294.82","-105.22","None","None","1021","stations","35.59","1465620798","0.51","36","Las Vegas","294.57","US","802","91","03n","1465697812"
"575ba8e28cc86c6791828909","292.04","43","light rain","5475433","Rain","292.04","-105.22","None","0.66","1021","cmc stations","35.59","1465624266","0.51","44","Las Vegas","292.04","US","500","91","10n","1465697813"
"575bb6f28cc86c687bc28104","286.48","57","scattered clouds","5475433","Clouds","292.59","-105.22","None","None","1003","stations","35.59","1465628002","0.86","36","Las Vegas","289.95","US","802","126","03n","1465697814"
"575bc5028cc86c693bd41518","286.48","50","few clouds","5475433","Clouds","289.26","-105.22","None","None","1021","cmc stations","35.59","1465631755","2.07","12","Las Vegas","287.55","US","801","101.522","02n","1465697815"
"575bd3128cc86c6b9eaccf80","287.59","57","clear sky","5475433","Clear","290.93","-105.22","None","None","1021","stations","35.59","1465634985","1.47","0","Las Vegas","289.44","US","800","160.022","01n","1465697816"
"575be1228cc86c6be1d9882b","286.48","61","few clouds","5475433","Clouds","286.48","-105.22","None","None","1020","cmc stations","35.59","1465638522","2.07","12","Las Vegas","286.48","US","801","101.522","02n","1465697817"
"575bef328cc86c6c26cfede9","284.26","62","few clouds","5475433","Clouds","285.37","-105.22","None","None","1020","cmc stations","35.59","1465642196","1.29","24","Las Vegas","284.8","US","801","61.0002","02n","1465697818"
"575bfd428cc86c6c65a87261","283.71","67","few clouds","5475433","Clouds","284.26","-105.22","None","None","1021","cmc stations","35.59","1465645840","1.29","24","Las Vegas","283.98","US","801","61.0002","02d","1465697819"
"575c0b528cc86c6c9c332a58","283.71","63","few clouds","5475433","Clouds","290.37","-105.22","None","None","1021","stations","35.59","1465649603","0.85","20","Las Vegas","286.32","US","801","142.501","02d","1465697820"
"575c19628cc86c6cde4302d5","291.48","46","few clouds","5475433","Clouds","292.04","-105.22","None","None","1022","stations","35.59","1465653204","1.93","20","Las Vegas","291.73","US","801","169.506","02d","1465697821"
"575c27728cc86c6d15fbb02c","296.48","36","scattered clouds","5475433","Clouds","296.48","-105.22","None","None","1022","cmc stations","35.59","1465657007","0.51","48","Las Vegas","296.48","US","802","93","03d","1465697822"
"575c35828cc86c6d66c9ac64","299.26","33","scattered clouds","5475433","Clouds","299.26","-105.22","None","None","1022","cmc stations","35.59","1465660006","2.06","48","Las Vegas","299.26","US","802","97","03d","1465697823"
"575c43928cc86c6d9dc98cbc","298.71","37","clear sky","5475433","Clear","300.93","-105.22","None","0.025","1022","stations","35.59","1465663772","1.03","8","Las Vegas","299.7","US","800","114","02d","1465697824"
"575c51a28cc86c6de39d405d","296.48","33","clear sky","5475433","Clear","302.59","-105.22","None","0.025","1021","stations","35.59","1465667642","1.54","8","Las Vegas","299.36","US","800","117","02d","1465697825"
"575c5fb28cc86c6e1cd07e2f","296.48","31","clear sky","5475433","Clear","302.59","-105.22","None","0.025","1020","stations","35.59","1465671502","2.57","8","Las Vegas","299.58","US","800","138","02d","1465697826"
"575c6dc28cc86c6e572649ae","298.15","40","light rain","5475433","Rain","299.26","-105.22","None","None","1001","cmc stations","35.59","1465674813","3.77","88","Las Vegas","298.75","US","500","172.501","10d","1465697827"
"575c7bd28cc86c6e92ba1eca","294.26","46","light rain","5475433","Rain","299.26","-105.22","None","0.255","1021","stations","35.59","1465678095","7.71","36","Las Vegas","297.39","US","500","308","10d","1465697828"
"575c89e28cc86c6ed3b8cc26","287.59","91","heavy intensity rain","5475433","Rain","292.04","-105.22","None","None","1020","cmc stations","35.59","1465682055","1.54","88","Las Vegas","289.83","US","502","223","10d","1465697829"
"575c97f28cc86c6f0e926acf","288.71","51","light rain","5475433","Rain","301.48","-105.22","None","None","1002","stations","35.59","1465685752","3.01","56","Las Vegas","294.18","US","500","226.003","10d","1465697830"
