"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b629a8cc86c666d09fe9d","292.59","0","few clouds","5391710","Clouds","303.71","-117.29","None","None","0","cmc stations","34.11","1465606317","1.29","24","San Bernardino","298.88","US","801","214.501","02n","1465700462"
"575b70b48cc86c66a89e15b5","290.71","55","broken clouds","5391710","Clouds","301.48","-117.29","None","None","1009","cmc stations","34.11","1465610212","2.57","64","San Bernardino","296.33","US","803","307","04n","1465700463"
"575b7eb98cc86c66dbf2bb7c","289.26","0","broken clouds","5391710","Clouds","299.26","-117.29","None","None","0","cmc stations","34.11","1465613938","0.81","64","San Bernardino","293.64","US","803","212.501","04n","1465700464"
"575b8cc98cc86c671dc42918","289.26","0","broken clouds","5391710","Clouds","295.37","-117.29","None","None","0","cmc stations","34.11","1465617118","0.81","64","San Bernardino","292.13","US","803","212.501","04n","1465700465"
"575b9ad88cc86c6758cea027","289.26","0","scattered clouds","5391710","Clouds","293.15","-117.29","None","None","0","cmc stations","34.11","1465620718","0.96","44","San Bernardino","290.94","US","802","214","03n","1465700466"
"575ba8e98cc86c679182892d","288.71","0","scattered clouds","5391710","Clouds","292.04","-117.29","None","None","0","cmc stations","34.11","1465624558","0.96","44","San Bernardino","290.18","US","802","214","03n","1465700467"
"575bb6f88cc86c687bc28128","289.26","87","broken clouds","5391710","Clouds","290.93","-117.29","None","None","1011","stations","34.11","1465628339","0.91","68","San Bernardino","290.16","US","803","221","04n","1465700468"
"575bc5088cc86c693bd4153c","287.15","88","few clouds","5391710","Clouds","290.37","-117.29","None","None","1011","cmc stations","34.11","1465631519","0.87","24","San Bernardino","289.12","US","801","234.022","02n","1465700469"
"575bd3188cc86c6b9eaccfa4","286.59","0","few clouds","5391710","Clouds","290.37","-117.29","None","None","0","cmc stations","34.11","1465635358","0.87","24","San Bernardino","288.85","US","801","234.022","02n","1465700470"
"575be1298cc86c6be1d9884f","287.59","84","overcast clouds","5391710","Clouds","290.37","-117.29","None","None","1013","stations","34.11","1465639020","0.51","88","San Bernardino","289.43","US","804","263","04n","1465700471"
"575bef3a8cc86c6c26cfee0d","287.59","0","clear sky","5391710","Clear","290.37","-117.29","None","None","0","cmc stations","34.11","1465642500","0.44","8","San Bernardino","289.03","US","800","97.0002","02n","1465700472"
"575bfd488cc86c6c65a87285","287.59","85","few clouds","5391710","Clouds","290.93","-117.29","None","None","1013","stations","34.11","1465646226","0.51","12","San Bernardino","289.6","US","801","259","02n","1465700473"
"575c0b588cc86c6c9c332a7c","289.26","88","few clouds","5391710","Clouds","290.37","-117.29","None","None","1011","stations","34.11","1465649408","0.95","12","San Bernardino","290.01","US","801","191.501","02d","1465700474"
