"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b7eb78cc86c66dbf2bb75","282.59","85","clear sky","5090174","Clear","284.26","-71.5","None","None","1015","cmc stations","43.67","1465613341","1.66","0","New Hampshire","283.44","US","800","322.501","01n","1465691271"
"575b8cc78cc86c671dc42911","279.82","92","clear sky","5090174","Clear","283.71","-71.5","None","None","1016","stations","43.67","1465617044","1.66","0","New Hampshire","281.61","US","800","322.501","01n","1465691272"
"575b9ad78cc86c6758cea020","278.71","93","clear sky","5090174","Clear","283.15","-71.5","None","None","1016","stations","43.67","1465620843","1.11","0","New Hampshire","280.91","US","800","299.5","01n","1465691273"
"575ba8e88cc86c6791828926","281.48","94","clear sky","5090174","Clear","282.04","-71.5","None","None","1016","cmc stations","43.67","1465624439","1.11","0","New Hampshire","281.76","US","800","299.5","01n","1465691275"
"575bb6f78cc86c687bc28121","280.93","94","clear sky","5090174","Clear","282.59","-71.5","None","None","1016","cmc stations","43.67","1465628046","1.11","0","New Hampshire","281.74","US","800","299.5","01n","1465691276"
"575bc5078cc86c693bd41535","278.15","95","clear sky","5090174","Clear","282.04","-71.5","None","None","1016","stations","43.67","1465631476","1.07","8","New Hampshire","280.64","US","800","263.522","02n","1465691277"
"575bd3178cc86c6b9eaccf9d","277.59","95","light rain","5090174","Rain","280.93","-71.5","None","None","1016","stations","43.67","1465635253","1.07","8","New Hampshire","279.81","US","500","263.522","10n","1465691278"
"575be1278cc86c6be1d98848","280.37","96","clear sky","5090174","Clear","280.93","-71.5","None","None","1016","cmc stations","43.67","1465638860","1.07","8","New Hampshire","280.65","US","800","263.522","02d","1465691280"
"575bef398cc86c6c26cfee06","282.04","88","scattered clouds","5090174","Clouds","282.59","-71.5","None","None","1014","cmc stations","43.67","1465642764","1.14","44","New Hampshire","282.32","US","802","203","03d","1465691281"
"575bfd478cc86c6c65a8727e","279.82","90","clear sky","5090174","Clear","284.82","-71.5","None","None","1015","stations","43.67","1465646334","1.2","0","New Hampshire","283.4","US","800","224.001","01d","1465691282"
"575c0b578cc86c6c9c332a75","285.93","83","scattered clouds","5090174","Clouds","286.48","-71.5","None","None","1013","cmc stations","43.67","1465649955","1.14","44","New Hampshire","286.21","US","802","203","03d","1465691283"
"575c27778cc86c6d15fbb049","288.71","76","overcast clouds","5090174","Clouds","291.48","-71.5","None","None","1012","cmc stations","43.67","1465657141","1.71","92","New Hampshire","290.1","US","804","199.505","04d","1465691286"
"575c35888cc86c6d66c9ac81","285.93","74","overcast clouds","5090174","Clouds","290.37","-71.5","None","None","1012","stations","43.67","1465660764","1.71","92","New Hampshire","287.97","US","804","199.505","04d","1465691287"
"575c439a8cc86c6d9dc98cd9","289.82","73","light rain","5090174","Rain","289.82","-71.5","None","0.1075","1010","cmc stations","43.67","1465664343","1.21","92","New Hampshire","289.82","US","500","214.001","10d","1465691288"
"575c51a88cc86c6de39d407a","289.82","77","light rain","5090174","Rain","290.37","-71.5","None","0.1075","1009","cmc stations","43.67","1465667977","1.21","92","New Hampshire","290.1","US","500","214.001","10d","1465691290"
"575c5fb88cc86c6e1cd07e4c","285.93","77","light rain","5090174","Rain","289.26","-71.5","None","None","1009","stations","43.67","1465671533","1.21","92","New Hampshire","287.71","US","500","214.001","10d","1465691291"
"575c6dc88cc86c6e572649cb","287.59","82","light rain","5090174","Rain","289.26","-71.5","None","None","1008","cmc stations","43.67","1465674574","2.52","80","New Hampshire","288.4","US","500","182.501","10d","1465691292"
"575c7bd78cc86c6e92ba1ee7","287.59","83","light rain","5090174","Rain","288.71","-71.5","None","None","1007","cmc stations","43.67","1465678163","2.52","80","New Hampshire","288.13","US","500","182.501","10d","1465691293"
"575c89e78cc86c6ed3b8cc43","287.59","83","light rain","5090174","Rain","287.59","-71.5","None","0.375","1007","cmc stations","43.67","1465681748","2.52","80","New Hampshire","287.59","US","500","182.501","10d","1465691295"
"575c97f88cc86c6f0e926aec","285.37","98","light rain","5090174","Rain","287.59","-71.5","None","1.505","1006","stations","43.67","1465685603","1.11","92","New Hampshire","286.34","US","500","187.503","10d","1465691296"
"575ca6078cc86c6f470529f4","287.04","87","light rain","5090174","Rain","287.59","-71.5","None","1.505","1005","cmc stations","43.67","1465689239","1.11","92","New Hampshire","287.32","US","500","187.503","10d","1465691297"
"575cb4188cc86c6f8f8233c7","284.82","99","light rain","5090174","Rain","287.59","-71.5","None","1.505","1005","stations","43.67","1465692866","1.11","92","New Hampshire","286.05","US","500","187.503","10n","1465777698"
"575cc2278cc86c6fc80bc20d","286.48","98","light rain","5090174","Rain","287.04","-71.5","None","0.845","1005","cmc stations","43.67","1465696576","1.01","68","New Hampshire","286.75","US","500","254.504","10n","1465777699"
"575cd0388cc86c7008687bd4","284.82","98","light rain","5090174","Rain","287.04","-71.5","None","None","1005","stations","43.67","1465700181","1.01","68","New Hampshire","285.91","US","500","254.504","10n","1465777701"
"575cde478cc86c703db342d3","285.37","98","light rain","5090174","Rain","286.48","-71.5","None","0.845","1004","stations","43.67","1465703789","1.01","68","New Hampshire","285.92","US","500","254.504","10n","1465777702"
"575cec588cc86c7078860d5e","285.93","98","light rain","5090174","Rain","287.04","-71.5","None","0.345","1004","cmc stations","43.67","1465707522","0.99","48","New Hampshire","286.48","US","500","231","10n","1465777703"
"575cfa678cc86c70b87171eb","285.37","98","light rain","5090174","Rain","287.04","-71.5","None","0.345","1002","cmc stations","43.67","1465711123","0.99","48","New Hampshire","286.2","US","500","231","10n","1465777704"
"575d08778cc86c7168607a9f","284.82","98","light rain","5090174","Rain","286.48","-71.5","None","0.345","1001","cmc stations","43.67","1465714734","0.99","48","New Hampshire","285.65","US","500","231","10n","1465777705"
"575d168a8cc86c720955792c","284.82","98","broken clouds","5090174","Clouds","286.48","-71.5","None","0.02","1000","cmc stations","43.67","1465718340","2.6","68","New Hampshire","285.65","US","803","244.509","04n","1465777707"
"575d24988cc86c72449aec8c","284.82","97","broken clouds","5090174","Clouds","285.93","-71.5","None","0.02","999","cmc stations","43.67","1465721941","2.6","68","New Hampshire","285.37","US","803","244.509","04n","1465777708"
"575d32a78cc86c729e947754","284.26","98","broken clouds","5090174","Clouds","285.93","-71.5","None","0.02","998","cmc stations","43.67","1465725547","2.6","68","New Hampshire","285.09","US","803","244.509","04d","1465777709"
"575d40b78cc86c72d5184c8d","285.37","87","clear sky","5090174","Clear","287.59","-71.5","None","0.04","997","stations","43.67","1465729040","3.66","8","New Hampshire","286.24","US","800","297.503","02d","1465777710"
"575d4ec78cc86c731844ee4f","287.04","87","light rain","5090174","Rain","288.71","-71.5","None","0.6975","997","cmc stations","43.67","1465732164","3.14","0","New Hampshire","287.89","US","500","295.001","10d","1465777711"
