"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b8cc78cc86c671dc42910","295.248","100","clear sky","4791259","Clear","295.248","-75.98","None","None","1034.01","cmc stations","36.85","1465616656","3.66","0","Virginia Beach","295.248","US","800","185.501","01n","1465691006"
"575b9ad78cc86c6758cea01f","291.468","83","clear sky","4791259","Clear","291.468","-75.98","None","None","1033.19","stations","36.85","1465621067","2.86","8","Virginia Beach","291.468","US","800","175","02n","1465691008"
"575ba8e78cc86c6791828925","295.018","100","clear sky","4791259","Clear","295.018","-75.98","None","None","1033.76","cmc stations","36.85","1465624064","5.81","0","Virginia Beach","295.018","US","800","187.5","01n","1465691009"
"575bb6f78cc86c687bc28120","295.018","100","clear sky","4791259","Clear","295.018","-75.98","None","None","1033.76","cmc stations","36.85","1465627120","5.81","0","Virginia Beach","295.018","US","800","187.5","01n","1465691010"
"575bc5078cc86c693bd41534","295.56","98","clear sky","4791259","Clear","295.56","-75.98","None","None","1033.52","cmc stations","36.85","1465630974","6.27","0","Virginia Beach","295.56","US","800","201.522","01n","1465691011"
"575bd3178cc86c6b9eaccf9c","295.56","98","clear sky","4791259","Clear","295.56","-75.98","None","None","1033.52","cmc stations","36.85","1465634835","6.27","0","Virginia Beach","295.56","US","800","201.522","01n","1465691012"
"575be1278cc86c6be1d98847","295.56","98","clear sky","4791259","Clear","295.56","-75.98","None","None","1033.52","cmc stations","36.85","1465637975","6.27","0","Virginia Beach","295.56","US","800","201.522","01n","1465691013"
"575bef388cc86c6c26cfee05","295.022","73","broken clouds","4791259","Clouds","295.022","-75.98","None","None","1033.67","stations","36.85","1465642497","3.9","80","Virginia Beach","295.022","US","803","223.501","04d","1465691014"
"575bfd478cc86c6c65a8727d","295.022","73","broken clouds","4791259","Clouds","295.022","-75.98","None","None","1033.67","stations","36.85","1465646218","3.9","80","Virginia Beach","295.022","US","803","223.501","04d","1465691015"
"575c0b578cc86c6c9c332a74","294.954","97","few clouds","4791259","Clouds","294.954","-75.98","None","None","1033.3","cmc stations","36.85","1465649187","6.79","12","Virginia Beach","294.954","US","801","211.5","02d","1465691016"
"575c19698cc86c6cde4302f1","296.282","90","clear sky","4791259","Clear","296.282","-75.98","None","None","1032.74","cmc stations","36.85","1465652833","7.21","0","Virginia Beach","296.282","US","800","209.505","01d","1465691017"
"575c27778cc86c6d15fbb048","299.604","67","few clouds","4791259","Clouds","299.604","-75.98","None","None","1032.96","stations","36.85","1465656627","4.83","24","Virginia Beach","299.604","US","801","221.006","02d","1465691018"
"575c35888cc86c6d66c9ac80","296.282","90","clear sky","4791259","Clear","296.282","-75.98","None","None","1032.74","cmc stations","36.85","1465659531","7.21","0","Virginia Beach","296.282","US","800","209.505","01d","1465691019"
"575c439a8cc86c6d9dc98cd8","300.37","82","heavy intensity rain","4791259","Rain","300.37","-75.98","None","None","1020","cmc stations","36.85","1465660753","5.65","0","Virginia Beach","300.37","US","502","281","10d","1465691020"
"575c51a88cc86c6de39d4079","297.746","82","clear sky","4791259","Clear","297.746","-75.98","None","None","1030.94","cmc stations","36.85","1465667015","6.36","0","Virginia Beach","297.746","US","800","209.501","01d","1465691021"
"575c5fb88cc86c6e1cd07e4b","300.37","57","heavy intensity rain","4791259","Rain","300.37","-75.98","None","None","1020","stations","36.85","1465668223","5.65","0","Virginia Beach","300.37","US","502","281","10d","1465691023"
"575c6dc78cc86c6e572649ca","298.808","77","clear sky","4791259","Clear","298.808","-75.98","None","None","1028.32","cmc stations","36.85","1465674374","5.12","0","Virginia Beach","298.808","US","800","210.001","01d","1465691024"
"575c7bd78cc86c6e92ba1ee6","298.808","77","clear sky","4791259","Clear","298.808","-75.98","None","None","1028.32","cmc stations","36.85","1465678059","5.12","0","Virginia Beach","298.808","US","800","210.001","01d","1465691025"
"575c89e78cc86c6ed3b8cc42","298.808","77","clear sky","4791259","Clear","298.808","-75.98","None","None","1028.32","cmc stations","36.85","1465681104","5.12","0","Virginia Beach","298.808","US","800","210.001","01d","1465691026"
"575c97f88cc86c6f0e926aeb","299.273","75","clear sky","4791259","Clear","299.273","-75.98","None","None","1027.33","cmc stations","36.85","1465684821","6.81","8","Virginia Beach","299.273","US","800","230.003","02d","1465691027"
"575ca6078cc86c6f470529f3","299.273","75","clear sky","4791259","Clear","299.273","-75.98","None","None","1027.33","cmc stations","36.85","1465688519","6.81","8","Virginia Beach","299.273","US","800","230.003","02d","1465691028"
"575cb4188cc86c6f8f8233c6","299.273","75","clear sky","4791259","Clear","299.273","-75.98","None","None","1027.33","cmc stations","36.85","1465692255","6.81","8","Virginia Beach","299.273","US","800","230.003","02n","1465777429"
"575cc2278cc86c6fc80bc20c","297.589","83","few clouds","4791259","Clouds","297.589","-75.98","None","None","1027.81","cmc stations","36.85","1465695996","9.01","20","Virginia Beach","297.589","US","801","225.504","02n","1465777430"
"575cd0388cc86c7008687bd3","300.739","61","few clouds","4791259","Clouds","300.739","-75.98","None","None","1027.41","stations","36.85","1465700391","5.63","20","Virginia Beach","300.739","US","801","229.004","02n","1465777431"
"575cde478cc86c703db342d2","300.739","61","few clouds","4791259","Clouds","300.739","-75.98","None","None","1027.41","stations","36.85","1465703422","5.63","20","Virginia Beach","300.739","US","801","229.004","02n","1465777432"
"575cec578cc86c7078860d5d","297.127","85","clear sky","4791259","Clear","297.127","-75.98","None","None","1026.6","cmc stations","36.85","1465706424","9.42","0","Virginia Beach","297.127","US","800","232.5","01n","1465777433"
"575cfa678cc86c70b87171ea","297.127","85","clear sky","4791259","Clear","297.127","-75.98","None","None","1026.6","cmc stations","36.85","1465710137","9.42","0","Virginia Beach","297.127","US","800","232.5","01n","1465777434"
"575d08778cc86c7168607a9e","297.127","85","clear sky","4791259","Clear","297.127","-75.98","None","None","1026.6","cmc stations","36.85","1465714045","9.42","0","Virginia Beach","297.127","US","800","232.5","01n","1465777435"
"575d168a8cc86c720955792b","297.887","70","clear sky","4791259","Clear","297.887","-75.98","None","None","1026.03","stations","36.85","1465717911","5.2","0","Virginia Beach","297.887","US","800","246.509","01n","1465777436"
"575d24978cc86c72449aec8b","296.787","87","clear sky","4791259","Clear","296.787","-75.98","None","None","1026.11","cmc stations","36.85","1465721039","8.85","0","Virginia Beach","296.787","US","800","244.009","01n","1465777437"
"575d32a78cc86c729e947753","296.787","87","clear sky","4791259","Clear","296.787","-75.98","None","None","1026.11","cmc stations","36.85","1465724809","8.85","0","Virginia Beach","296.787","US","800","244.009","01d","1465777438"
"575d40b78cc86c72d5184c8c","297.05","87","clear sky","4791259","Clear","297.05","-75.98","None","None","1025.17","cmc stations","36.85","1465728013","7.47","0","Virginia Beach","297.05","US","800","255.001","01d","1465777439"
