"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575b629b8cc86c666d09fe9e","289.82","69","clear sky","5391760","Clear","297.85","-122.26","None","None","1026","cmc stations","37.51","1465606398","3.08","0","San Carlos","293.75","US","800","306","01n","1465702230"
"575b70b98cc86c66a89e15b6","288.71","41","clear sky","5391760","Clear","296.75","-122.26","None","None","1014.1","stations","37.51","1465610392","4.31","0","San Carlos","292.96","US","800","291.501","01n","1465702231"
"575b7eb98cc86c66dbf2bb7d","286.48","84","clear sky","5391760","Clear","295.05","-122.26","None","None","1025","stations","37.51","1465613992","0.51","0","San Carlos","291.07","US","800","319","01n","1465702232"
"575b8cc98cc86c671dc42919","284.82","91","clear sky","5391760","Clear","292.45","-122.26","None","None","1025","cmc stations","37.51","1465617306","4.31","0","San Carlos","288.96","US","800","291.501","01n","1465702233"
"575b9ad88cc86c6758cea028","286.25","57","clear sky","5391760","Clear","290.45","-122.26","None","None","1013.9","cmc stations","37.51","1465621047","4.46","0","San Carlos","288.06","US","800","302","01n","1465702234"
"575ba8e98cc86c679182892e","285.75","64","clear sky","5391760","Clear","288.55","-122.26","None","None","1014","cmc stations","37.51","1465624683","4.46","0","San Carlos","287.08","US","800","302","01n","1465702236"
"575bb6f88cc86c687bc28129","285.25","65","clear sky","5391760","Clear","287.59","-122.26","None","None","1013.7","cmc stations","37.51","1465628148","4.46","0","San Carlos","286.51","US","800","302","01n","1465702237"
"575bc5088cc86c693bd4153d","284.26","70","clear sky","5391760","Clear","287.04","-122.26","None","None","1013.2","cmc stations","37.51","1465631556","1.67","0","San Carlos","285.75","US","800","281.522","01n","1465702238"
"575bd3198cc86c6b9eaccfa5","280.93","98","clear sky","5391760","Clear","285.93","-122.26","None","None","1024","stations","37.51","1465635146","1.67","0","San Carlos","284.18","US","800","281.522","01n","1465702239"
"575be1298cc86c6be1d98850","282.05","76","clear sky","5391760","Clear","285.37","-122.26","None","None","1012.8","cmc stations","37.51","1465639197","1.67","0","San Carlos","284.29","US","800","281.522","01n","1465702240"
"575bef408cc86c6c26cfee0e","280.37","0","clear sky","5391760","Clear","285.37","-122.26","None","None","1023","cmc stations","37.51","1465642299","1.24","0","San Carlos","283.47","US","800","147","01n","1465702241"
