"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"$oid","temp_min","humidity","weather_description","id","weather_main","temp_max","lon","snow","rain","pressure","base","lat","dt","wind_speed","clouds","name","temp","country","weather_id","wind_deg","weather_icon","sunset"
"575ba8e58cc86c6791828914","292.268","95","heavy intensity rain","5001836","Rain","292.268","-85.5","None","13.63","991.36","cmc stations","44.25","1465623638","2.01","88","Michigan","292.268","US","502","202.5","10n","1465694767"
"575bb6f48cc86c687bc2810f","292.268","95","heavy intensity rain","5001836","Rain","292.268","-85.5","None","13.63","991.36","cmc stations","44.25","1465627665","2.01","88","Michigan","292.268","US","502","202.5","10n","1465694768"
"575bc5048cc86c693bd41523","292.16","95","moderate rain","5001836","Rain","292.16","-85.5","None","5.33","989.58","cmc stations","44.25","1465631265","2.72","80","Michigan","292.16","US","501","202.022","10n","1465694769"
"575bd3148cc86c6b9eaccf8b","292.16","95","moderate rain","5001836","Rain","292.16","-85.5","None","5.33","989.58","cmc stations","44.25","1465634865","2.72","80","Michigan","292.16","US","501","202.022","10n","1465694771"
"575be1248cc86c6be1d98836","292.16","95","moderate rain","5001836","Rain","292.16","-85.5","None","5.33","989.58","cmc stations","44.25","1465638466","2.72","80","Michigan","292.16","US","501","202.022","10n","1465694772"
"575bef358cc86c6c26cfedf4","293.954","94","broken clouds","5001836","Clouds","293.954","-85.5","None","None","989.85","cmc stations","44.25","1465642066","1.92","64","Michigan","293.954","US","803","275","04d","1465694773"
"575bfd448cc86c6c65a8726c","294.172","92","light rain","5001836","Rain","294.172","-85.5","None","1.06","981.79","stations","44.25","1465646395","4.15","8","Michigan","294.172","US","500","253.001","10d","1465694775"
"575c0b548cc86c6c9c332a63","293.954","94","broken clouds","5001836","Clouds","293.954","-85.5","None","None","989.85","cmc stations","44.25","1465648915","1.92","64","Michigan","293.954","US","803","275","04d","1465694776"
"575c19658cc86c6cde4302e0","298.854","77","clear sky","5001836","Clear","298.854","-85.5","None","None","982.3","stations","44.25","1465653328","4.33","0","Michigan","298.854","US","800","272.006","01d","1465694777"
"575c27748cc86c6d15fbb037","298.432","79","clear sky","5001836","Clear","298.432","-85.5","None","None","990.84","cmc stations","44.25","1465656464","2.49","0","Michigan","298.432","US","800","261.005","01d","1465694778"
"575c35858cc86c6d66c9ac6f","299.532","64","clear sky","5001836","Clear","299.532","-85.5","None","None","982.73","stations","44.25","1465660795","3.24","0","Michigan","299.532","US","800","284.005","01d","1465694780"
"575c51a58cc86c6de39d4068","302.096","64","clear sky","5001836","Clear","302.096","-85.5","None","None","990.57","cmc stations","44.25","1465667265","4.06","0","Michigan","302.096","US","800","268.501","01d","1465694782"
"575c5fb58cc86c6e1cd07e3a","302.946","51","clear sky","5001836","Clear","302.946","-85.5","None","None","982.3","stations","44.25","1465671592","4.86","0","Michigan","302.946","US","800","277.001","01d","1465694783"
"575c6dc48cc86c6e572649b9","302.958","37","clear sky","5001836","Clear","302.958","-85.5","None","None","982.27","stations","44.25","1465675195","5.37","8","Michigan","302.958","US","800","294.501","02d","1465694785"
"575c7bd48cc86c6e92ba1ed5","303.158","46","clear sky","5001836","Clear","303.158","-85.5","None","None","990.46","cmc stations","44.25","1465678064","4.42","8","Michigan","303.158","US","800","286.001","02d","1465694786"
"575c89e58cc86c6ed3b8cc31","303.158","46","clear sky","5001836","Clear","303.158","-85.5","None","None","990.46","cmc stations","44.25","1465681665","4.42","8","Michigan","303.158","US","800","286.001","02d","1465694787"
"575c97f58cc86c6f0e926ada","301.273","44","clear sky","5001836","Clear","301.273","-85.5","None","None","990.61","cmc stations","44.25","1465685265","4.31","0","Michigan","301.273","US","800","314.503","01d","1465694788"
"575ca6048cc86c6f470529e2","301.273","44","clear sky","5001836","Clear","301.273","-85.5","None","None","990.61","cmc stations","44.25","1465688452","4.31","0","Michigan","301.273","US","800","314.503","01d","1465694789"
"575cb4158cc86c6f8f8233b5","301.273","44","clear sky","5001836","Clear","301.273","-85.5","None","None","990.61","cmc stations","44.25","1465692464","4.31","0","Michigan","301.273","US","800","314.503","01n","1465781191"
"575cc2248cc86c6fc80bc1fb","293.039","51","clear sky","5001836","Clear","293.039","-85.5","None","None","985.74","stations","44.25","1465696794","4.96","0","Michigan","293.039","US","800","345.504","01n","1465781192"
"575cd0358cc86c7008687bc2","293.039","51","clear sky","5001836","Clear","293.039","-85.5","None","None","985.74","stations","44.25","1465700305","4.96","0","Michigan","293.039","US","800","345.504","01n","1465781193"
"575cde448cc86c703db342c1","293.039","51","clear sky","5001836","Clear","293.039","-85.5","None","None","985.74","stations","44.25","1465703994","4.96","0","Michigan","293.039","US","800","345.504","01n","1465781194"
"575cec558cc86c7078860d4c","288.577","44","clear sky","5001836","Clear","288.577","-85.5","None","None","996.04","cmc stations","44.25","1465706864","4.44","0","Michigan","288.577","US","800","2.50018","01n","1465781196"
"575cfa648cc86c70b87171d9","288.577","44","clear sky","5001836","Clear","288.577","-85.5","None","None","996.04","cmc stations","44.25","1465710463","4.44","0","Michigan","288.577","US","800","2.50018","01n","1465781197"
"575d08748cc86c7168607a8d","288.577","44","clear sky","5001836","Clear","288.577","-85.5","None","None","996.04","cmc stations","44.25","1465714063","4.44","0","Michigan","288.577","US","800","2.50018","01n","1465781198"
"575d16868cc86c720955791a","286.237","51","clear sky","5001836","Clear","286.237","-85.5","None","None","997.41","cmc stations","44.25","1465717665","4.08","0","Michigan","286.237","US","800","6.00897","01n","1465781199"
"575d24948cc86c72449aec7a","286.237","51","clear sky","5001836","Clear","286.237","-85.5","None","None","997.41","cmc stations","44.25","1465721132","4.08","0","Michigan","286.237","US","800","6.00897","01n","1465781200"
"575d32a48cc86c729e947742","286.237","51","clear sky","5001836","Clear","286.237","-85.5","None","None","997.41","cmc stations","44.25","1465724863","4.08","0","Michigan","286.237","US","800","6.00897","01n","1465781202"
"575d40b48cc86c72d5184c7b","287.25","48","clear sky","5001836","Clear","287.25","-85.5","None","None","998.82","cmc stations","44.25","1465728277","3.17","0","Michigan","287.25","US","800","8.5007","01d","1465781203"
"575d4ec48cc86c731844ee3d","287.25","48","clear sky","5001836","Clear","287.25","-85.5","None","None","998.82","cmc stations","44.25","1465732062","3.17","0","Michigan","287.25","US","800","8.5007","01d","1465781204"
